x	y	xdot	ydot	theta	thetadot	cl	cr
1.122010993957519531e+01	1.520842075347900391e+01	2.571123838424682617e+00	-7.518486022949218750e+00	-2.257933020591735840e-01	1.735464930534362793e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.126388931274414062e+01	1.508465194702148438e+01	2.626815557479858398e+00	-7.426034927368164062e+00	-2.227049618959426880e-01	1.853041052818298340e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.130857467651367188e+01	1.496243286132812500e+01	2.681144952774047852e+00	-7.333008766174316406e+00	-2.194275707006454468e-01	1.966410130262374878e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.135414123535156250e+01	1.484177207946777344e+01	2.734047174453735352e+00	-7.239525794982910156e+00	-2.159683257341384888e-01	2.075555622577667236e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.140056514739990234e+01	1.472267436981201172e+01	2.785463094711303711e+00	-7.145697593688964844e+00	-2.123342156410217285e-01	2.180472463369369507e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.144781970977783203e+01	1.460514450073242188e+01	2.835338592529296875e+00	-7.051630020141601562e+00	-2.085322588682174683e-01	2.281165421009063721e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.149587917327880859e+01	1.448918342590332031e+01	2.883626222610473633e+00	-6.957423686981201172e+00	-2.045694887638092041e-01	2.377643585205078125e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.154471588134765625e+01	1.437479305267333984e+01	2.930282354354858398e+00	-6.863173961639404297e+00	-2.004529088735580444e-01	2.469926625490188599e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.159430313110351562e+01	1.426197242736816406e+01	2.975268602371215820e+00	-6.768970012664794922e+00	-1.961895227432250977e-01	2.558040618896484375e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.164461135864257812e+01	1.415071964263916016e+01	3.018551349639892578e+00	-6.674897193908691406e+00	-1.917861104011535645e-01	2.642017304897308350e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.169561195373535156e+01	1.404103088378906250e+01	3.060101985931396484e+00	-6.581035614013671875e+00	-1.872496902942657471e-01	2.721891403198242188e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.174727630615234375e+01	1.393290138244628906e+01	3.099896669387817383e+00	-6.487461566925048828e+00	-1.825868636369705200e-01	2.797702848911285400e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.179957389831542969e+01	1.382632541656494141e+01	3.137914896011352539e+00	-6.394245624542236328e+00	-1.778044104576110840e-01	2.869496941566467285e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.185247516632080078e+01	1.372129631042480469e+01	3.174140691757202148e+00	-6.301455497741699219e+00	-1.729089170694351196e-01	2.937320470809936523e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.190595054626464844e+01	1.361780452728271484e+01	3.208561420440673828e+00	-6.209152698516845703e+00	-1.679068505764007568e-01	3.001225590705871582e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.195996952056884766e+01	1.351584243774414062e+01	3.241168975830078125e+00	-6.117395401000976562e+00	-1.628048270940780640e-01	3.061263561248779297e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.201450157165527344e+01	1.341539955139160156e+01	3.271957874298095703e+00	-6.026239871978759766e+00	-1.576090604066848755e-01	3.117490112781524658e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.206951618194580078e+01	1.331646347045898438e+01	3.300926685333251953e+00	-5.935735702514648438e+00	-1.523258835077285767e-01	3.169962167739868164e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.212498283386230469e+01	1.321902465820312500e+01	3.328075885772705078e+00	-5.845930576324462891e+00	-1.469612717628479004e-01	3.218739330768585205e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.218087196350097656e+01	1.312306976318359375e+01	3.353410482406616211e+00	-5.756866931915283203e+00	-1.415214985609054565e-01	3.263878524303436279e-01	0.000000000000000000e+00	0.000000000000000000e+00
